timestamp,close,high,low,trade_count,open,volume,vwap,ticker
2024-01-02 05:00:00+00:00,143.09,144.14,141.835,1313,141.835,60282,143.413945,TGT
2024-01-03 05:00:00+00:00,138.65,142.29,138.33,2044,142.27,114810,139.525949,TGT
2024-01-04 05:00:00+00:00,140.3,140.925,137.81,1548,138.85,128150,140.091392,TGT
2024-01-05 05:00:00+00:00,140.72,141.845,139.565,2751,140.065,268683,140.77271,TGT
2024-01-08 05:00:00+00:00,141.72,141.95,139.6,1901,139.92,91587,140.988561,TGT
2024-01-09 05:00:00+00:00,143.78,143.94,140.755,1627,140.995,95640,143.276942,TGT
2024-01-10 05:00:00+00:00,144.09,144.36,143.06,1749,143.57,128619,143.546962,TGT
2024-01-11 05:00:00+00:00,141.97,144.24,140.985,2507,144.24,197836,141.723218,TGT
2024-01-12 05:00:00+00:00,140.855,142.89,140.67,2223,142.675,146751,141.315073,TGT
2024-01-16 05:00:00+00:00,141.09,142.405,140.1,1727,142.14,113830,140.845323,TGT
2024-01-17 05:00:00+00:00,138.705,140.66,138.385,2070,140.095,116582,139.497065,TGT
2024-01-18 05:00:00+00:00,137.35,138.99,135.69,2048,138.58,109523,136.801539,TGT
2024-01-19 05:00:00+00:00,138.12,138.58,135.85,2092,136.98,105650,137.669111,TGT
2024-01-22 05:00:00+00:00,140.33,140.66,137.995,1677,138.335,77662,139.793934,TGT
2024-01-23 05:00:00+00:00,140.88,141.69,139.93,1043,140.89,51747,140.622486,TGT
2024-01-24 05:00:00+00:00,139.21,141.725,138.98,1707,141.35,108410,140.052159,TGT
2024-01-25 05:00:00+00:00,142.26,142.27,139.12,1992,140.18,104087,141.125804,TGT
2024-01-26 05:00:00+00:00,142.545,142.99,141.69,1102,142.99,52097,142.28531,TGT
2024-01-29 05:00:00+00:00,141.53,142.705,136.46,2262,142.54,139892,139.401653,TGT
2024-01-30 05:00:00+00:00,140.52,141.0,137.91,1458,140.705,60902,140.190449,TGT
2024-01-31 05:00:00+00:00,139.1,141.44,139.02,1857,140.425,92267,139.983309,TGT
2024-02-01 05:00:00+00:00,144.41,144.47,138.6,2387,140.47,122914,142.419627,TGT
2024-02-02 05:00:00+00:00,145.495,147.02,142.69,1656,143.29,87629,145.666862,TGT
2024-02-05 05:00:00+00:00,142.34,144.78,141.7,1487,144.69,86370,142.463147,TGT
2024-02-06 05:00:00+00:00,144.44,144.46,141.54,2700,142.54,177345,143.354144,TGT
2024-02-07 05:00:00+00:00,146.71,148.48,145.255,2306,148.48,133663,147.14134,TGT
2024-02-08 05:00:00+00:00,147.35,149.06,146.88,2661,146.88,195851,147.930023,TGT
2024-02-09 05:00:00+00:00,146.49,147.5,146.38,1447,146.66,63399,147.008322,TGT
2024-02-12 05:00:00+00:00,149.4,150.38,147.74,2358,147.74,137234,149.524401,TGT
2024-02-13 05:00:00+00:00,146.12,147.72,144.64,2013,147.2,111425,145.71942,TGT
2024-02-14 05:00:00+00:00,145.09,146.075,143.78,2180,144.76,89542,145.346625,TGT
