timestamp,close,high,low,trade_count,open,volume,vwap,ticker
2024-03-04 05:00:00+00:00,92.46,93.28,92.04,3106,92.97,145326,92.420888,SBUX
2024-03-05 05:00:00+00:00,91.24,92.15,91.085,2459,92.09,119775,91.404707,SBUX
2024-03-06 05:00:00+00:00,91.64,92.025,91.13,2267,91.32,88642,91.558591,SBUX
2024-03-07 05:00:00+00:00,90.945,91.64,90.36,3705,91.55,240927,91.109906,SBUX
2024-03-08 05:00:00+00:00,91.09,91.46,90.6,3496,90.73,246785,91.033268,SBUX
2024-03-11 04:00:00+00:00,92.08,92.96,91.17,2555,91.29,159079,92.133069,SBUX
2024-03-12 04:00:00+00:00,92.4,92.71,91.235,3674,91.875,281141,92.204374,SBUX
2024-03-13 04:00:00+00:00,91.6,92.84,90.87,2964,92.545,238581,91.687992,SBUX
2024-03-14 04:00:00+00:00,91.71,91.71,90.41,3344,91.17,265981,91.023798,SBUX
2024-03-15 04:00:00+00:00,90.14,91.86,90.1,2956,91.62,222223,90.486505,SBUX
2024-03-18 04:00:00+00:00,90.995,91.42,90.61,2066,90.61,128980,91.09402,SBUX
2024-03-19 04:00:00+00:00,91.58,91.88,90.86,2038,91.11,109935,91.565774,SBUX
2024-03-20 04:00:00+00:00,92.605,92.62,91.565,2054,91.82,89487,92.07814,SBUX
2024-03-21 04:00:00+00:00,91.67,93.135,91.655,2977,92.71,146141,92.186626,SBUX
2024-03-22 04:00:00+00:00,90.74,91.735,90.07,3336,91.735,168435,90.508416,SBUX
2024-03-25 04:00:00+00:00,90.72,91.11,90.495,2619,90.64,192178,90.702316,SBUX
2024-03-26 04:00:00+00:00,90.4,90.995,90.26,2301,90.72,165887,90.569949,SBUX
2024-03-27 04:00:00+00:00,91.52,91.82,90.67,1951,90.67,131111,91.363682,SBUX
2024-03-28 04:00:00+00:00,91.35,92.17,91.3,2286,91.805,134448,91.552753,SBUX
2024-04-01 04:00:00+00:00,91.51,92.05,91.03,1725,91.74,98554,91.429486,SBUX
2024-04-02 04:00:00+00:00,89.31,91.22,89.23,3002,91.13,225931,89.765632,SBUX
2024-04-03 04:00:00+00:00,88.72,89.82,88.655,2526,89.35,146449,89.229648,SBUX
2024-04-04 04:00:00+00:00,87.65,89.335,87.63,2665,89.08,192836,88.490809,SBUX
2024-04-05 04:00:00+00:00,86.86,87.865,86.845,2441,87.865,138567,87.297363,SBUX
2024-04-08 04:00:00+00:00,87.21,87.36,86.42,2100,86.83,170101,87.006002,SBUX
2024-04-09 04:00:00+00:00,87.16,87.43,86.325,2163,87.41,149497,86.763941,SBUX
2024-04-10 04:00:00+00:00,85.95,86.87,85.6,3075,86.31,211177,86.181045,SBUX
2024-04-11 04:00:00+00:00,85.89,86.305,85.265,3061,85.96,212861,85.931181,SBUX
2024-04-12 04:00:00+00:00,84.95,85.47,84.3,2130,85.25,157889,84.783625,SBUX
2024-04-15 04:00:00+00:00,85.16,86.35,84.915,2718,85.305,224289,85.464501,SBUX
2024-04-16 04:00:00+00:00,85.42,86.19,84.42,3439,84.67,259820,85.364349,SBUX
2024-04-17 04:00:00+00:00,86.21,86.42,85.34,2728,85.7,206924,86.065695,SBUX
2024-04-18 04:00:00+00:00,87.12,87.625,86.06,4496,86.41,612489,86.868324,SBUX
2024-04-19 04:00:00+00:00,87.6,88.05,87.165,2852,87.37,357644,87.549068,SBUX
2024-04-22 04:00:00+00:00,88.18,88.6,87.41,2361,88.0,242587,88.102333,SBUX
2024-04-23 04:00:00+00:00,87.86,88.76,87.33,3304,88.6,298463,87.869185,SBUX
2024-04-24 04:00:00+00:00,88.795,88.94,87.095,2925,87.095,223084,88.034467,SBUX
2024-04-25 04:00:00+00:00,87.83,89.6,87.69,3773,89.355,319461,87.939156,SBUX
2024-04-26 04:00:00+00:00,88.3,89.24,87.68,2281,87.71,147862,88.582522,SBUX
2024-04-29 04:00:00+00:00,88.34,88.58,87.88,2425,88.31,215672,88.178681,SBUX
2024-04-30 04:00:00+00:00,88.52,88.985,87.18,4645,87.565,317514,88.5798,SBUX
2024-05-01 04:00:00+00:00,74.47,76.985,72.69,18680,75.795,2544620,74.517472,SBUX
2024-05-02 04:00:00+00:00,74.925,75.125,73.44,5696,74.87,582908,74.376864,SBUX
2024-05-03 04:00:00+00:00,73.12,75.5,72.99,5040,75.31,344648,73.647557,SBUX
2024-05-06 04:00:00+00:00,72.91,74.165,72.705,5917,73.325,503031,73.259564,SBUX
2024-05-07 04:00:00+00:00,72.47,72.715,71.805,4704,72.715,573950,72.216369,SBUX
2024-05-08 04:00:00+00:00,73.51,74.475,72.255,4777,72.285,433570,73.607686,SBUX
2024-05-09 04:00:00+00:00,75.74,75.75,73.1,4498,73.26,438926,75.119533,SBUX
2024-05-10 04:00:00+00:00,76.14,76.29,75.07,3088,75.25,285936,75.977497,SBUX
2024-05-13 04:00:00+00:00,76.205,76.84,75.87,3127,76.22,273260,76.209895,SBUX
2024-05-14 04:00:00+00:00,75.68,76.7,75.52,2821,76.38,278987,75.850357,SBUX
2024-05-15 04:00:00+00:00,75.705,76.01,75.33,1746,75.77,105842,75.721339,SBUX
2024-05-16 04:00:00+00:00,75.29,75.54,74.46,3331,75.075,245257,75.069025,SBUX
2024-05-17 04:00:00+00:00,77.87,77.985,74.95,3820,75.13,394213,77.265228,SBUX
2024-05-20 04:00:00+00:00,77.57,78.31,76.76,3480,77.86,233592,77.794793,SBUX
2024-05-21 04:00:00+00:00,77.75,78.19,77.51,2470,77.53,202585,77.816867,SBUX
2024-05-22 04:00:00+00:00,80.69,81.0,77.49,4818,77.82,465902,80.210748,SBUX
2024-05-23 04:00:00+00:00,78.32,80.69,77.64,5305,80.14,527539,78.825192,SBUX
2024-05-24 04:00:00+00:00,78.86,79.22,78.17,2808,78.505,207792,78.684459,SBUX
2024-05-28 04:00:00+00:00,77.5,78.69,77.415,3596,78.69,408240,78.11438,SBUX
2024-05-29 04:00:00+00:00,76.85,78.3,76.85,2651,77.02,190484,77.36424,SBUX
2024-05-30 04:00:00+00:00,78.84,78.87,77.095,2187,77.095,185338,78.158197,SBUX
2024-05-31 04:00:00+00:00,80.25,80.31,78.73,3368,79.055,242322,79.638944,SBUX
2024-06-03 04:00:00+00:00,82.11,82.11,79.92,2654,79.94,209655,81.420388,SBUX
2024-06-04 04:00:00+00:00,82.805,83.42,81.93,4534,81.95,388691,82.817162,SBUX
2024-06-05 04:00:00+00:00,81.16,82.48,80.97,2902,82.31,225243,81.637165,SBUX
2024-06-06 04:00:00+00:00,81.43,82.875,80.96,2506,81.11,222068,81.901187,SBUX
2024-06-07 04:00:00+00:00,81.43,82.62,80.625,3535,81.68,354766,81.659851,SBUX
2024-06-10 04:00:00+00:00,81.62,81.85,80.84,2678,81.54,223299,81.416112,SBUX
2024-06-11 04:00:00+00:00,79.88,80.96,79.795,1961,80.79,137753,80.147703,SBUX
2024-06-12 04:00:00+00:00,79.38,80.095,79.21,3003,80.095,285600,79.556983,SBUX
2024-06-13 04:00:00+00:00,80.21,80.89,79.27,1995,79.375,155928,80.281385,SBUX
2024-06-14 04:00:00+00:00,79.665,80.0,79.11,2440,79.85,163764,79.552695,SBUX
2024-06-17 04:00:00+00:00,81.33,81.75,79.3,3004,79.58,267646,81.013509,SBUX
2024-06-18 04:00:00+00:00,80.21,81.68,79.59,2708,81.115,203247,80.372695,SBUX
2024-06-20 04:00:00+00:00,79.73,80.78,79.67,3027,80.015,267345,80.138893,SBUX
2024-06-21 04:00:00+00:00,79.91,80.23,79.165,6667,79.96,917465,79.8226,SBUX
2024-06-24 04:00:00+00:00,79.75,80.02,79.17,2352,80.02,142666,79.620112,SBUX
2024-06-25 04:00:00+00:00,79.3,80.74,78.885,2289,79.99,159411,79.188743,SBUX
2024-06-26 04:00:00+00:00,79.14,79.27,78.4,3248,78.93,246813,78.864179,SBUX
2024-06-27 04:00:00+00:00,79.235,79.42,78.705,3499,78.93,290247,79.079078,SBUX
2024-06-28 04:00:00+00:00,77.88,78.865,77.64,3441,78.69,249811,78.101348,SBUX
2024-07-01 04:00:00+00:00,77.17,78.21,76.8,4386,78.02,264329,77.15087,SBUX
2024-07-02 04:00:00+00:00,76.86,77.195,76.28,2167,77.05,136677,76.661567,SBUX
2024-07-03 04:00:00+00:00,76.26,77.03,76.08,1632,76.6,84049,76.461773,SBUX
2024-07-05 04:00:00+00:00,76.03,76.265,75.43,2256,76.145,155506,75.89591,SBUX
2024-07-08 04:00:00+00:00,74.57,76.35,74.49,2052,76.33,161590,75.170437,SBUX
2024-07-09 04:00:00+00:00,72.75,74.51,72.75,3295,74.215,272871,73.460392,SBUX
2024-07-10 04:00:00+00:00,72.51,73.15,72.355,3114,72.8,230614,72.726355,SBUX
2024-07-11 04:00:00+00:00,73.3,73.495,72.095,3148,72.33,320673,73.066838,SBUX
2024-07-12 04:00:00+00:00,74.81,75.045,73.4,2408,73.84,220116,74.463842,SBUX
2024-07-15 04:00:00+00:00,72.73,74.86,72.55,4862,74.805,376921,73.374849,SBUX
2024-07-16 04:00:00+00:00,75.5,75.51,71.7,4432,72.185,455199,74.388297,SBUX
2024-07-17 04:00:00+00:00,75.11,76.12,74.58,2830,75.18,272468,75.435403,SBUX
2024-07-18 04:00:00+00:00,74.155,75.1,73.835,3486,74.305,340055,74.633826,SBUX
2024-07-19 04:00:00+00:00,79.295,79.33,74.21,7277,74.64,743286,77.424815,SBUX
2024-07-22 04:00:00+00:00,76.57,78.28,76.045,3711,78.25,319045,76.689516,SBUX
2024-07-23 04:00:00+00:00,76.25,76.98,76.05,1432,76.98,91143,76.387748,SBUX
2024-07-24 04:00:00+00:00,74.69,76.02,74.03,1717,75.875,132609,74.49483,SBUX
2024-07-25 04:00:00+00:00,73.32,75.76,73.31,2280,74.8,166815,74.334038,SBUX
2024-07-26 04:00:00+00:00,74.08,75.01,73.725,2506,73.8,159657,74.328689,SBUX
2024-07-29 04:00:00+00:00,75.19,75.58,73.8,2099,74.425,165938,75.155494,SBUX
2024-07-30 04:00:00+00:00,75.94,76.03,74.855,4608,75.165,360640,75.446706,SBUX
2024-07-31 04:00:00+00:00,77.97,81.16,77.83,5283,79.55,513928,79.058196,SBUX
2024-08-01 04:00:00+00:00,75.11,78.08,73.835,7418,77.845,838524,74.762582,SBUX
2024-08-02 04:00:00+00:00,75.84,76.655,74.95,4087,75.545,311535,76.04469,SBUX
2024-08-05 04:00:00+00:00,73.9,74.96,72.74,3578,73.9,330708,73.407827,SBUX
2024-08-06 04:00:00+00:00,75.37,75.99,73.9,3039,73.925,213800,75.562913,SBUX
2024-08-07 04:00:00+00:00,75.29,76.8,75.16,1671,75.565,102766,75.797728,SBUX
2024-08-08 04:00:00+00:00,75.79,76.15,74.88,3069,74.97,179391,75.588118,SBUX
2024-08-09 04:00:00+00:00,75.1,75.76,74.77,2196,75.76,129281,75.155628,SBUX
2024-08-12 04:00:00+00:00,77.05,78.38,76.345,4074,76.49,293486,77.392019,SBUX
2024-08-13 04:00:00+00:00,95.91,96.0,90.33,33992,91.005,5732804,93.679912,SBUX
2024-08-14 04:00:00+00:00,93.91,95.84,91.44,9264,95.4,1165519,93.275566,SBUX
2024-08-15 04:00:00+00:00,94.88,94.95,93.0,6763,94.115,748300,94.048164,SBUX
2024-08-16 04:00:00+00:00,94.83,95.62,93.43,4090,93.915,446871,94.685068,SBUX
2024-08-19 04:00:00+00:00,92.315,94.85,92.14,5756,94.565,596454,93.137348,SBUX
2024-08-20 04:00:00+00:00,92.98,93.79,92.145,3632,92.245,258355,93.151179,SBUX
2024-08-21 04:00:00+00:00,92.74,93.35,92.22,2881,92.56,207577,92.788775,SBUX
2024-08-22 04:00:00+00:00,92.49,92.805,91.78,3080,92.69,274134,92.345925,SBUX
2024-08-23 04:00:00+00:00,94.02,94.4,92.88,3717,92.88,292819,93.886761,SBUX
2024-08-26 04:00:00+00:00,95.64,95.9,94.28,3965,94.28,390478,95.429092,SBUX
2024-08-27 04:00:00+00:00,98.6,98.6,95.295,5573,95.71,572266,97.513003,SBUX
2024-08-28 04:00:00+00:00,95.31,98.67,94.395,5495,98.31,490159,95.658659,SBUX
2024-08-29 04:00:00+00:00,94.88,95.82,94.28,3170,95.42,287299,95.061308,SBUX
2024-08-30 04:00:00+00:00,94.5,95.93,94.44,2594,95.18,183932,94.899571,SBUX
2024-09-03 04:00:00+00:00,93.21,94.8,93.04,2883,94.18,219693,93.841357,SBUX
2024-09-04 04:00:00+00:00,92.31,93.93,91.97,3464,93.42,325443,92.599476,SBUX
2024-09-05 04:00:00+00:00,91.55,93.02,91.2,2933,92.05,226742,91.804051,SBUX
2024-09-06 04:00:00+00:00,91.16,92.13,90.21,3348,91.48,278276,91.051825,SBUX
2024-09-09 04:00:00+00:00,92.22,92.35,90.48,3652,91.32,270257,91.682564,SBUX
2024-09-10 04:00:00+00:00,93.33,93.48,91.16,3195,92.17,266057,92.406247,SBUX
2024-09-11 04:00:00+00:00,98.19,98.35,93.75,7789,93.95,916684,96.296604,SBUX
2024-09-12 04:00:00+00:00,99.3,99.3,97.35,6109,98.4,887721,98.479744,SBUX
2024-09-13 04:00:00+00:00,98.55,99.5,98.53,3825,98.94,302824,98.753481,SBUX
2024-09-16 04:00:00+00:00,96.32,98.47,95.98,4150,98.47,334497,96.510872,SBUX
2024-09-17 04:00:00+00:00,96.47,96.52,95.2,2934,96.49,190722,95.805101,SBUX
2024-09-18 04:00:00+00:00,96.14,97.59,95.33,4217,95.55,383996,96.788571,SBUX
2024-09-19 04:00:00+00:00,96.92,98.67,96.33,3406,97.85,245953,97.191006,SBUX
2024-09-20 04:00:00+00:00,96.03,97.04,95.32,3946,96.645,290965,96.10166,SBUX
2024-09-23 04:00:00+00:00,95.51,95.86,94.395,3275,95.86,256709,94.928812,SBUX
2024-09-24 04:00:00+00:00,94.48,95.82,94.195,5186,95.19,567103,95.102522,SBUX
2024-09-25 04:00:00+00:00,95.65,95.95,94.23,3267,94.325,288396,95.478284,SBUX
2024-09-26 04:00:00+00:00,97.5,99.11,97.02,4974,98.39,344055,97.62888,SBUX
2024-09-27 04:00:00+00:00,97.36,98.11,97.195,3289,97.665,227025,97.650715,SBUX
2024-09-30 04:00:00+00:00,97.52,97.68,96.45,2639,96.78,174052,97.047494,SBUX
2024-10-01 04:00:00+00:00,97.46,98.13,96.4,3213,97.98,190185,97.318049,SBUX
2024-10-02 04:00:00+00:00,96.53,96.95,95.9,3118,96.8,190902,96.367879,SBUX
2024-10-03 04:00:00+00:00,95.57,96.35,95.31,3305,95.64,190378,95.720096,SBUX
2024-10-04 04:00:00+00:00,96.59,96.715,95.21,2466,96.08,162109,96.070398,SBUX
2024-10-07 04:00:00+00:00,96.11,96.51,95.37,5299,96.17,559205,95.939032,SBUX
2024-10-08 04:00:00+00:00,96.22,96.815,95.29,3119,96.0,480478,95.973861,SBUX
2024-10-09 04:00:00+00:00,95.9,96.3,95.485,1833,96.19,91034,95.932621,SBUX
2024-10-10 04:00:00+00:00,93.89,95.45,93.76,2994,95.45,170284,94.311353,SBUX
2024-10-11 04:00:00+00:00,95.56,95.95,94.06,2599,94.135,132757,95.534614,SBUX
2024-10-14 04:00:00+00:00,94.77,95.52,94.34,2673,95.38,180284,94.82703,SBUX
2024-10-15 04:00:00+00:00,95.06,95.955,94.57,2881,94.615,194221,95.296911,SBUX
2024-10-16 04:00:00+00:00,95.48,95.63,94.1,4253,95.44,367026,94.942325,SBUX
2024-10-17 04:00:00+00:00,95.27,96.18,94.81,5165,95.285,314837,95.470443,SBUX
2024-10-18 04:00:00+00:00,96.84,96.85,95.055,3742,95.72,234304,96.000735,SBUX
2024-10-21 04:00:00+00:00,96.465,97.2,95.9,2989,96.8,152148,96.428737,SBUX
2024-10-22 04:00:00+00:00,96.87,97.18,95.96,2841,96.21,221418,96.492729,SBUX
2024-10-23 04:00:00+00:00,97.66,97.71,93.82,7331,93.82,631609,96.214716,SBUX
2024-10-24 04:00:00+00:00,97.1,99.365,96.86,5746,97.65,397577,97.9851,SBUX
2024-10-25 04:00:00+00:00,97.32,97.955,96.45,4043,97.27,255987,97.253004,SBUX
2024-10-28 04:00:00+00:00,98.03,99.11,97.625,3853,97.625,283345,98.587758,SBUX
2024-10-29 04:00:00+00:00,97.41,97.985,96.395,4377,97.78,344129,97.344094,SBUX
2024-10-30 04:00:00+00:00,97.36,98.145,96.845,3764,97.32,263321,97.451661,SBUX
2024-10-31 04:00:00+00:00,97.61,98.965,95.36,5910,97.25,460696,97.026635,SBUX
2024-11-01 04:00:00+00:00,98.87,99.795,97.37,5068,97.655,348845,98.884694,SBUX
2024-11-04 05:00:00+00:00,97.05,98.515,96.695,3334,98.36,210044,97.255702,SBUX
2024-11-05 05:00:00+00:00,97.1,97.43,96.18,3666,96.66,277300,96.810419,SBUX
2024-11-06 05:00:00+00:00,96.05,98.215,94.81,4221,96.995,313144,96.049207,SBUX
2024-11-07 05:00:00+00:00,96.12,96.66,95.76,2839,96.265,181365,96.187096,SBUX
2024-11-08 05:00:00+00:00,97.57,97.635,96.05,2443,96.225,144723,97.275954,SBUX
2024-11-11 05:00:00+00:00,100.32,101.37,98.15,5410,98.15,293007,100.589056,SBUX
2024-11-12 05:00:00+00:00,98.78,100.51,98.43,3413,100.05,231368,99.116953,SBUX
2024-11-13 05:00:00+00:00,99.82,99.91,96.26,3761,97.33,242718,99.020955,SBUX
2024-11-14 05:00:00+00:00,99.245,100.005,99.14,3358,99.555,246957,99.507785,SBUX
2024-11-15 05:00:00+00:00,98.45,100.2,98.0,3827,98.97,291630,98.81568,SBUX
2024-11-18 05:00:00+00:00,100.42,100.61,98.09,3757,98.31,246280,99.874905,SBUX
2024-11-19 05:00:00+00:00,98.33,100.275,98.22,2282,99.61,143154,99.233943,SBUX
2024-11-20 05:00:00+00:00,98.26,98.745,97.175,2131,98.07,139049,97.828786,SBUX
2024-11-21 05:00:00+00:00,100.09,100.32,98.49,3056,99.525,207760,99.703879,SBUX
2024-11-22 05:00:00+00:00,102.5,102.53,99.775,3028,100.035,183065,101.803763,SBUX
2024-11-25 05:00:00+00:00,101.815,103.305,101.79,3828,102.935,299970,102.450693,SBUX
2024-11-26 05:00:00+00:00,100.68,102.05,100.52,3986,102.0,236824,100.787571,SBUX
2024-11-27 05:00:00+00:00,101.49,102.02,100.74,2736,100.74,160297,101.605812,SBUX
2024-11-29 05:00:00+00:00,102.46,102.495,101.395,1887,101.4,103826,101.897137,SBUX
2024-12-02 05:00:00+00:00,101.49,102.105,99.875,3638,102.04,226909,100.98447,SBUX
2024-12-03 05:00:00+00:00,101.55,102.1,99.93,3029,101.08,175082,101.5032,SBUX
2024-12-04 05:00:00+00:00,100.69,101.955,100.4,3044,101.125,193678,100.838285,SBUX
2024-12-05 05:00:00+00:00,99.23,101.21,99.2,4859,101.02,430976,99.781294,SBUX
2024-12-06 05:00:00+00:00,100.105,100.605,98.475,5148,98.69,244913,99.731504,SBUX
2024-12-09 05:00:00+00:00,99.3,100.53,98.52,3815,100.02,315112,99.328083,SBUX
2024-12-10 05:00:00+00:00,98.19,99.235,97.94,4840,99.1,367454,98.3633,SBUX
