timestamp,close,high,low,trade_count,open,volume,vwap,ticker
2024-01-02 05:00:00+00:00,159.36,159.525,157.365,3102,157.375,158611,158.986613,WMT
2024-01-03 05:00:00+00:00,159.32,160.26,158.93,2173,159.87,122603,159.470745,WMT
2024-01-04 05:00:00+00:00,157.79,159.41,157.5,2237,159.37,130815,158.268302,WMT
2024-01-05 05:00:00+00:00,156.7,158.05,155.61,2646,157.91,175919,156.476768,WMT
2024-01-08 05:00:00+00:00,158.27,158.29,156.88,2566,156.88,123272,157.720746,WMT
2024-01-09 05:00:00+00:00,159.31,159.335,157.79,2248,157.85,136504,158.611399,WMT
2024-01-10 05:00:00+00:00,161.33,161.48,159.765,3478,159.785,139134,161.074959,WMT
2024-01-11 05:00:00+00:00,161.08,161.82,160.205,2853,161.55,167848,160.798514,WMT
2024-01-12 05:00:00+00:00,161.39,161.545,160.44,1862,161.545,99019,160.961363,WMT
2024-01-16 05:00:00+00:00,161.825,162.31,161.255,2186,161.66,92582,161.69341,WMT
2024-01-17 05:00:00+00:00,161.0,161.83,160.69,2550,161.405,96400,161.299926,WMT
2024-01-18 05:00:00+00:00,163.29,163.385,160.68,2965,161.05,213283,162.21784,WMT
2024-01-19 05:00:00+00:00,162.36,163.31,161.44,2558,163.31,157348,162.346004,WMT
2024-01-22 05:00:00+00:00,162.435,162.885,161.6,1616,162.71,70165,162.214632,WMT
2024-01-23 05:00:00+00:00,162.81,162.81,161.79,2186,162.16,104358,162.431773,WMT
2024-01-24 05:00:00+00:00,160.42,162.795,160.325,1928,162.795,115464,161.274706,WMT
2024-01-25 05:00:00+00:00,162.86,162.86,160.42,2252,161.03,131280,161.685754,WMT
2024-01-26 05:00:00+00:00,164.29,164.37,162.73,1629,163.025,92886,163.685021,WMT
2024-01-29 05:00:00+00:00,165.05,165.4,163.52,2372,164.32,156267,164.404852,WMT
2024-01-30 05:00:00+00:00,165.66,165.76,163.67,2516,164.71,111586,165.109802,WMT
2024-01-31 05:00:00+00:00,165.18,167.61,165.14,4005,167.55,180864,165.940301,WMT
2024-02-01 05:00:00+00:00,168.33,168.345,165.22,3977,165.865,190276,167.455809,WMT
2024-02-02 05:00:00+00:00,169.59,170.56,167.945,2297,168.345,141191,169.134531,WMT
2024-02-05 05:00:00+00:00,168.67,169.85,168.07,2637,169.59,169524,168.870874,WMT
2024-02-06 05:00:00+00:00,169.81,169.93,168.42,1785,169.02,100317,169.38851,WMT
2024-02-07 05:00:00+00:00,169.335,170.65,169.205,2924,170.185,161223,169.79142,WMT
2024-02-08 05:00:00+00:00,169.37,170.51,169.15,2129,169.475,106324,169.732527,WMT
2024-02-09 05:00:00+00:00,169.26,169.71,168.92,2357,169.465,125400,169.327357,WMT
2024-02-12 05:00:00+00:00,170.34,170.34,169.13,2031,169.19,116618,169.738098,WMT
2024-02-13 05:00:00+00:00,169.14,171.05,168.27,2203,170.92,117483,169.367531,WMT
2024-02-14 05:00:00+00:00,168.69,168.74,167.58,2644,168.74,123887,168.089999,WMT
2024-02-15 05:00:00+00:00,169.28,169.61,167.99,3827,169.61,167834,168.820626,WMT
2024-02-16 05:00:00+00:00,170.4,171.9,169.32,4140,170.09,249021,170.865509,WMT
2024-02-20 05:00:00+00:00,175.94,181.14,175.24,5791,178.94,418918,177.604965,WMT
2024-02-21 05:00:00+00:00,173.72,175.44,172.82,3411,175.11,231462,173.820415,WMT
2024-02-22 05:00:00+00:00,175.39,175.46,173.36,2841,173.72,152704,174.675502,WMT
2024-02-23 05:00:00+00:00,175.63,177.625,175.345,2833,176.07,176512,176.212453,WMT
2024-02-26 05:00:00+00:00,59.57,59.82,58.18,5953,59.175,503919,59.321546,WMT
2024-02-27 05:00:00+00:00,59.59,59.67,59.225,4481,59.59,358038,59.528119,WMT
2024-02-28 05:00:00+00:00,59.63,59.76,59.315,4212,59.525,395377,59.581926,WMT
2024-02-29 05:00:00+00:00,58.59,59.41,58.59,5833,59.41,658727,58.855364,WMT
2024-03-01 05:00:00+00:00,58.765,58.845,58.2,4101,58.695,455497,58.57877,WMT
2024-03-04 05:00:00+00:00,59.33,59.39,58.41,4486,58.6,336723,59.151775,WMT
2024-03-05 05:00:00+00:00,60.02,60.34,59.575,4744,59.83,387411,60.094734,WMT
2024-03-06 05:00:00+00:00,60.585,60.62,60.045,4004,60.08,304001,60.404455,WMT
2024-03-07 05:00:00+00:00,60.35,61.0,60.35,3953,61.0,298711,60.544162,WMT
2024-03-08 05:00:00+00:00,60.125,60.275,59.74,3208,59.995,274315,60.085919,WMT
2024-03-11 04:00:00+00:00,60.625,60.705,59.87,5070,60.09,415003,60.371279,WMT
2024-03-12 04:00:00+00:00,61.4,61.565,60.7,4595,60.95,339187,61.311669,WMT
2024-03-13 04:00:00+00:00,61.28,61.455,60.88,5202,61.35,525873,61.131334,WMT
2024-03-14 04:00:00+00:00,61.04,61.44,60.6,5041,61.3,413402,60.966517,WMT
2024-03-15 04:00:00+00:00,60.71,61.135,60.46,3566,60.66,271280,60.85959,WMT
2024-03-18 04:00:00+00:00,60.85,60.895,60.4,3008,60.73,249438,60.697529,WMT
2024-03-19 04:00:00+00:00,60.88,60.99,60.61,2971,60.93,204568,60.844482,WMT
2024-03-20 04:00:00+00:00,61.25,61.28,60.84,3046,60.9,208690,61.103921,WMT
2024-03-21 04:00:00+00:00,61.44,61.65,61.055,3804,61.285,333131,61.473656,WMT
2024-03-22 04:00:00+00:00,60.88,61.515,60.86,2473,61.17,165369,61.106812,WMT
2024-03-25 04:00:00+00:00,60.57,60.985,60.365,3545,60.95,293021,60.522125,WMT
2024-03-26 04:00:00+00:00,60.51,60.825,60.27,4310,60.4,370601,60.641756,WMT
2024-03-27 04:00:00+00:00,60.71,61.05,60.39,3855,60.96,320764,60.604748,WMT
2024-03-28 04:00:00+00:00,60.2,60.75,60.185,3849,60.7,290147,60.389558,WMT
2024-04-01 04:00:00+00:00,59.95,60.75,59.94,3733,60.27,326311,60.192212,WMT
2024-04-02 04:00:00+00:00,59.16,60.09,58.88,4865,59.99,441164,59.173968,WMT
2024-04-03 04:00:00+00:00,59.42,59.45,58.945,4024,59.41,376884,59.213982,WMT
2024-04-04 04:00:00+00:00,59.5,59.805,59.295,5420,59.59,328230,59.531585,WMT
2024-04-05 04:00:00+00:00,59.84,60.04,59.555,3782,59.57,310074,59.7933,WMT
2024-04-08 04:00:00+00:00,59.78,60.04,59.42,3413,59.59,259031,59.808648,WMT
2024-04-09 04:00:00+00:00,59.8,59.94,59.305,3054,59.935,222181,59.699222,WMT
2024-04-10 04:00:00+00:00,60.61,60.76,59.45,4767,59.565,445758,60.323414,WMT
2024-04-11 04:00:00+00:00,60.08,60.855,60.07,3427,60.78,214228,60.28979,WMT
2024-04-12 04:00:00+00:00,60.15,60.715,59.96,3474,59.96,260458,60.287834,WMT
2024-04-15 04:00:00+00:00,59.92,60.695,59.91,2900,60.51,211681,60.166547,WMT
2024-04-16 04:00:00+00:00,59.84,60.29,59.785,3803,60.09,289951,59.986234,WMT
2024-04-17 04:00:00+00:00,59.66,60.43,59.575,3318,60.1,316277,59.949168,WMT
2024-04-18 04:00:00+00:00,59.25,59.92,59.22,3309,59.92,255359,59.437727,WMT
2024-04-19 04:00:00+00:00,59.51,59.65,58.99,3173,59.415,217347,59.342741,WMT
2024-04-22 04:00:00+00:00,60.14,60.39,59.045,4503,59.605,369841,59.842662,WMT
2024-04-23 04:00:00+00:00,59.09,60.305,58.555,4714,60.26,454419,59.030731,WMT
2024-04-24 04:00:00+00:00,59.88,60.035,58.82,4044,58.91,384872,59.678042,WMT
2024-04-25 04:00:00+00:00,60.21,60.525,59.835,5250,60.165,398135,60.239826,WMT
2024-04-26 04:00:00+00:00,60.13,60.39,60.01,2777,60.09,171447,60.194405,WMT
2024-04-29 04:00:00+00:00,60.22,60.38,59.96,2501,60.22,170812,60.117453,WMT
2024-04-30 04:00:00+00:00,59.33,60.29,59.16,3334,60.2,258518,59.404711,WMT
2024-05-01 04:00:00+00:00,58.83,59.305,58.735,3144,59.305,359698,59.059235,WMT
