timestamp,close,high,low,trade_count,open,volume,vwap,ticker
2024-01-02 05:00:00+00:00,486.75,491.835,484.93,1632,484.93,29415,487.628434,ULTA
2024-01-03 05:00:00+00:00,473.905,486.175,472.905,1440,485.18,40256,476.596484,ULTA
2024-01-04 05:00:00+00:00,469.0,475.17,468.84,1469,473.94,25833,472.27401,ULTA
2024-01-05 05:00:00+00:00,471.12,475.91,465.52,1095,465.835,24870,471.606721,ULTA
2024-01-08 05:00:00+00:00,482.96,483.39,470.01,1584,472.485,45680,478.750023,ULTA
2024-01-09 05:00:00+00:00,485.05,488.97,483.915,1230,485.6,35888,486.332715,ULTA
2024-01-10 05:00:00+00:00,480.85,487.15,479.18,1236,486.805,30830,481.379164,ULTA
2024-01-11 05:00:00+00:00,483.36,484.36,475.265,1223,481.77,41987,481.078444,ULTA
2024-01-12 05:00:00+00:00,482.155,486.695,480.89,1091,483.8,33135,482.940047,ULTA
2024-01-16 05:00:00+00:00,475.87,483.11,475.36,1840,481.805,54325,479.522485,ULTA
2024-01-17 05:00:00+00:00,472.84,475.965,470.52,1100,471.965,27694,473.227863,ULTA
2024-01-18 05:00:00+00:00,475.66,476.8,470.535,982,473.165,24562,472.947102,ULTA
2024-01-19 05:00:00+00:00,472.73,479.68,468.975,1196,479.68,47369,472.615775,ULTA
2024-01-22 05:00:00+00:00,476.965,477.74,471.85,1254,474.25,34085,475.357612,ULTA
2024-01-23 05:00:00+00:00,480.14,480.18,475.47,1190,480.015,32246,478.70002,ULTA
2024-01-24 05:00:00+00:00,478.875,483.76,474.88,1473,482.42,39813,479.482603,ULTA
2024-01-25 05:00:00+00:00,493.235,493.3,480.31,2010,480.395,61875,486.850947,ULTA
2024-01-26 05:00:00+00:00,493.42,499.17,489.22,1305,496.195,31451,494.101843,ULTA
2024-01-29 05:00:00+00:00,508.07,509.56,494.24,1748,494.24,56770,502.637166,ULTA
2024-01-30 05:00:00+00:00,508.86,511.58,502.14,1676,504.75,46391,507.011575,ULTA
